city,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
武汉市,18161.0,16366.0,20800.0,18982.0,17323.0,17490.0,15451.0,15913.0,15326.0,14969.0,21341.0,23401.0,23092.0,20231.0,19498.0,20858.0,19414.0,21954.0,21991.0,22516.0,21529.0,21408.0,23382.0,25648.0,27297.0,24480.0,26299.0,25828.0,25364.0,27002.0,27512.0,26876.0,25560.0,27052.0,29687.0,29211.0,29199.0,28641.0,28779.0,30725.0,32131.0,31309.0,30555.0,32491.0,31109.0,31796.0,31815.0,30548.0,30276.0,31594.0,32513.0
汕头市,18422.0,18379.0,16416.0,19425.0,15045.0,16435.0,13556.0,14035.0,11547.0,12542.0,15874.0,14984.0,14550.0,13635.0,13895.0,13213.0,12950.0,12243.0,11504.0,11824.0,11406.0,13604.0,10925.0,12123.0,13640.0,11268.0,12034.0,15537.0,12437.0,15714.0,14703.0,15282.0,12274.0,13955.0,14266.0,12008.0,14369.0,13543.0,13938.0,14490.0,15491.0,14725.0,16220.0,13962.0,13950.0,14085.0,15096.0,18590.0,17485.0,17025.0,17647.0
江门市,14784.0,10792.0,15908.0,13806.0,12903.0,8884.0,11379.0,8835.0,7145.0,9210.0,14654.0,13606.0,6853.0,8850.0,11074.0,10793.0,11388.0,9157.0,8544.0,8641.0,8926.0,9520.0,9206.0,10755.0,10249.0,10262.0,11235.0,11368.0,10781.0,12157.0,11752.0,,11034.0,11532.0,12268.0,11881.0,11530.0,12506.0,12255.0,14109.0,13925.0,12023.0,11276.0,12521.0,13988.0,12778.0,13104.0,12583.0,13067.0,13878.0,13612.0
沈阳市,12042.0,11194.0,11247.0,10304.0,9489.0,9853.0,10534.0,11709.0,10908.0,9688.0,13093.0,13251.0,10990.0,11126.0,12345.0,11132.0,10715.0,10541.0,10336.0,12410.0,10838.0,10098.0,10752.0,12482.0,10151.0,9821.0,9869.0,10460.0,10613.0,12412.0,12626.0,13118.0,12616.0,12174.0,12959.0,12221.0,12897.0,12947.0,13925.0,14522.0,15253.0,15152.0,13339.0,15356.0,15310.0,15438.0,15706.0,16608.0,16237.0,16618.0,16438.0
泉州市,20621.0,18218.0,15831.0,19231.0,17520.0,11237.0,16043.0,15943.0,17735.0,11491.0,17312.0,20046.0,14040.0,15785.0,20111.0,20032.0,18578.0,18732.0,15228.0,18047.0,16268.0,16872.0,15110.0,13673.0,14976.0,12983.0,15870.0,19214.0,16938.0,18222.0,18176.0,18389.0,19744.0,17553.0,19778.0,17994.0,17594.0,14476.0,15817.0,18366.0,18198.0,19130.0,18500.0,17870.0,18502.0,17778.0,17188.0,18371.0,19957.0,22368.0,19221.0
泰安市,9868.0,8465.0,10395.0,7769.0,9229.0,6689.0,9056.0,9220.0,7982.0,6841.0,10400.0,7413.0,7344.0,6639.0,7290.0,8388.0,6362.0,7440.0,7589.0,8584.0,7992.0,8951.0,9196.0,10172.0,9949.0,7754.0,8496.0,8419.0,8869.0,9475.0,8814.0,,11615.0,9861.0,10728.0,11096.0,11132.0,10802.0,11361.0,13008.0,11521.0,12471.0,12684.0,11933.0,12003.0,13209.0,12776.0,11909.0,12496.0,12732.0,12925.0
泰州市,14016.0,13977.0,14328.0,14233.0,12149.0,14692.0,15568.0,14101.0,11230.0,11566.0,11849.0,12933.0,11804.0,13756.0,12342.0,10941.0,12427.0,10838.0,11231.0,11664.0,11533.0,12018.0,11126.0,12201.0,11739.0,11380.0,12124.0,11826.0,12193.0,12092.0,12913.0,,14986.0,13458.0,13638.0,13631.0,13761.0,13138.0,15219.0,17058.0,16903.0,16071.0,16443.0,16474.0,16297.0,17101.0,15223.0,16499.0,16560.0,17126.0,17850.0
泸州市,19607.0,,20788.0,20126.0,18252.0,16286.0,17635.0,13148.0,19715.0,12019.0,16942.0,17531.0,15761.0,19658.0,15918.0,15155.0,10999.0,10933.0,17321.0,15257.0,13480.0,15768.0,17631.0,17182.0,15827.0,12558.0,14441.0,15578.0,15571.0,16660.0,16312.0,,14520.0,11322.0,13740.0,10277.0,9432.0,9736.0,11403.0,11392.0,10986.0,10266.0,9364.0,11514.0,10401.0,10715.0,12762.0,13458.0,12597.0,12522.0,12416.0
洛阳市,,,9953.0,5977.0,8925.0,6070.0,5257.0,5365.0,7396.0,5126.0,7023.0,8866.0,5276.0,5720.0,5683.0,5894.0,6334.0,5738.0,6122.0,6872.0,6872.0,7704.0,6833.0,6821.0,8001.0,6566.0,7168.0,7531.0,8114.0,8791.0,8106.0,8565.0,10638.0,10262.0,9146.0,8515.0,11437.0,12908.0,12077.0,11799.0,11669.0,14597.0,13105.0,13862.0,12653.0,12967.0,13261.0,12861.0,12942.0,15197.0,13228.0
济南市,14231.0,12550.0,14925.0,15339.0,14367.0,12074.0,12477.0,12427.0,12467.0,12824.0,12982.0,13697.0,13496.0,14044.0,13027.0,14659.0,12046.0,13064.0,12507.0,15110.0,14336.0,15093.0,14186.0,17340.0,18156.0,17703.0,16183.0,20127.0,21819.0,23382.0,21761.0,22284.0,24961.0,24630.0,26781.0,26396.0,24755.0,24504.0,25485.0,25659.0,28073.0,28163.0,26384.0,28105.0,27447.0,27830.0,26906.0,27449.0,27873.0,26669.0,27329.0
济宁市,8131.0,6924.0,7480.0,8076.0,6493.0,8509.0,7942.0,7036.0,8958.0,7062.0,10601.0,11002.0,10402.0,8113.0,7170.0,9133.0,6958.0,6820.0,10036.0,9181.0,8580.0,8260.0,8719.0,8737.0,8231.0,7909.0,8718.0,9332.0,9328.0,8692.0,9384.0,,9847.0,9385.0,10630.0,9791.0,10171.0,10702.0,9710.0,11986.0,11002.0,11484.0,11989.0,12358.0,12684.0,11974.0,12349.0,12663.0,13733.0,13751.0,13863.0
海口市,12080.0,10711.0,16680.0,17074.0,17513.0,13954.0,14487.0,15211.0,11681.0,11238.0,15255.0,17596.0,16039.0,14344.0,16761.0,17261.0,15204.0,16067.0,13988.0,15271.0,14281.0,14424.0,14588.0,13276.0,12332.0,15318.0,17403.0,17787.0,16357.0,16844.0,17647.0,18298.0,19913.0,20375.0,19412.0,20319.0,21119.0,19750.0,19495.0,24035.0,24362.0,24274.0,26180.0,25834.0,23451.0,25745.0,27156.0,24603.0,24758.0,23074.0,22077.0
淄博市,7539.0,6966.0,6917.0,7505.0,7869.0,7379.0,8465.0,7118.0,7066.0,6691.0,6955.0,8393.0,7357.0,8212.0,7346.0,7868.0,7512.0,6632.0,7980.0,9010.0,7416.0,7444.0,8074.0,8631.0,7263.0,7727.0,7869.0,9146.0,8970.0,9698.0,8949.0,10062.0,10179.0,9818.0,10898.0,10176.0,10504.0,12067.0,11664.0,12338.0,12300.0,12093.0,12652.0,13920.0,12980.0,14208.0,13852.0,13679.0,14424.0,14761.0,14396.0
深圳市,51393.0,43238.0,53160.0,50656.0,48437.0,57519.0,58941.0,60629.0,58068.0,62186.0,60233.0,68860.0,66953.0,66625.0,70425.0,73686.0,74472.0,65679.0,74475.0,65415.0,72791.0,63847.0,66868.0,69812.0,64131.0,77677.0,68344.0,66702.0,63843.0,68207.0,73674.0,73821.0,71486.0,76684.0,80022.0,79616.0,89281.0,80154.0,82095.0,85119.0,88388.0,94435.0,91154.0,92479.0,98251.0,92250.0,94467.0,97491.0,93198.0,93112.0,96267.0
温州市,17887.0,17057.0,21790.0,25182.0,22863.0,29164.0,28309.0,26425.0,24732.0,26053.0,31888.0,21354.0,24989.0,21980.0,24155.0,28347.0,25435.0,24005.0,27788.0,24821.0,22838.0,19120.0,22790.0,22549.0,20475.0,21147.0,26219.0,21592.0,19668.0,20737.0,23354.0,24907.0,20724.0,22852.0,21257.0,22247.0,21951.0,20922.0,20463.0,23564.0,22911.0,22651.0,24664.0,23918.0,24419.0,24148.0,24660.0,25954.0,26261.0,29888.0,28786.0
湖州市,15462.0,15318.0,13518.0,13340.0,11719.0,13093.0,14310.0,12899.0,13515.0,14540.0,14795.0,14999.0,13608.0,13329.0,13079.0,12329.0,13870.0,12621.0,12368.0,12975.0,13026.0,12379.0,13734.0,13205.0,13083.0,12345.0,12735.0,13000.0,13094.0,14217.0,13950.0,,14308.0,15356.0,15375.0,14555.0,15613.0,16055.0,16112.0,17386.0,17868.0,18597.0,17341.0,20206.0,20046.0,18515.0,20195.0,19804.0,21362.0,20891.0,19766.0
潍坊市,8322.0,10396.0,9944.0,7022.0,7981.0,6643.0,8395.0,7701.0,8486.0,6785.0,8113.0,5799.0,6676.0,8194.0,5774.0,7266.0,7183.0,6035.0,5752.0,6733.0,6671.0,7216.0,7789.0,6715.0,7030.0,7137.0,6930.0,6656.0,7225.0,8004.0,8411.0,7461.0,7471.0,7332.0,7465.0,7753.0,7830.0,8265.0,8104.0,8450.0,8573.0,8710.0,9286.0,9438.0,9265.0,9212.0,8885.0,8748.0,9713.0,10371.0,10319.0
烟台市,9941.0,10616.0,9641.0,9656.0,9379.0,11448.0,11590.0,9075.0,9819.0,9231.0,9588.0,10128.0,10234.0,10882.0,10165.0,9916.0,9979.0,8914.0,9468.0,9267.0,9535.0,8923.0,10479.0,9450.0,8875.0,8703.0,8935.0,9110.0,9321.0,10081.0,9568.0,9652.0,9768.0,10813.0,12474.0,11775.0,10725.0,10942.0,10920.0,11898.0,12096.0,11619.0,12984.0,11754.0,11279.0,10617.0,10580.0,11695.0,14768.0,15002.0,14883.0
牡丹江市,8648.0,8035.0,9632.0,8306.0,7703.0,6512.0,7283.0,6966.0,6795.0,8507.0,9477.0,9296.0,9174.0,8821.0,8573.0,8513.0,8983.0,7524.0,7480.0,6711.0,7793.0,7687.0,7955.0,7699.0,6871.0,6241.0,7034.0,7637.0,7927.0,7251.0,7558.0,,6842.0,7468.0,7619.0,7426.0,7181.0,7042.0,7374.0,8393.0,8057.0,7432.0,8083.0,7869.0,7868.0,8068.0,9436.0,10470.0,9363.0,10131.0,10037.0
珠海市,27417.0,28969.0,30861.0,26030.0,29052.0,19816.0,27299.0,27203.0,25503.0,26591.0,32909.0,39622.0,32731.0,30198.0,33163.0,39876.0,43517.0,34913.0,30050.0,29137.0,29777.0,30634.0,31229.0,30211.0,28456.0,28049.0,31366.0,33065.0,30314.0,31917.0,35685.0,32259.0,34794.0,37589.0,35160.0,34765.0,31964.0,30197.0,30814.0,38603.0,40823.0,37760.0,39625.0,39128.0,38175.0,37691.0,39241.0,40771.0,38007.0,37727.0,36366.0
盐城市,12661.0,12633.0,10831.0,9272.0,10792.0,9298.0,11157.0,11538.0,8951.0,9295.0,11639.0,13340.0,12041.0,11654.0,13471.0,12178.0,13073.0,11336.0,11040.0,11409.0,11263.0,11847.0,12644.0,13650.0,16190.0,14452.0,13414.0,15763.0,13126.0,16144.0,17587.0,,13774.0,13739.0,14029.0,14334.0,12536.0,11596.0,12686.0,13156.0,14079.0,15412.0,13610.0,14744.0,14305.0,13635.0,13070.0,13306.0,15383.0,15931.0,15558.0
石家庄市,14751.0,14932.0,16152.0,14688.0,13322.0,14572.0,14306.0,13010.0,14403.0,11462.0,13330.0,14563.0,13004.0,13675.0,13087.0,13054.0,13008.0,12230.0,12459.0,12428.0,14266.0,15245.0,16738.0,15915.0,15786.0,15421.0,16598.0,16589.0,17148.0,19151.0,,19457.0,18695.0,18300.0,19516.0,18862.0,19078.0,18906.0,18624.0,19112.0,20215.0,20518.0,20315.0,21174.0,20285.0,20740.0,20113.0,20041.0,18109.0,18297.0,18510.0
福州市,39708.0,40537.0,41056.0,41106.0,39094.0,33173.0,38278.0,40470.0,36994.0,36945.0,38044.0,38922.0,41380.0,37506.0,37290.0,37725.0,34222.0,30632.0,28099.0,27805.0,29893.0,31188.0,32754.0,41621.0,33397.0,29341.0,30989.0,33876.0,30559.0,32703.0,35270.0,36254.0,37824.0,38780.0,41310.0,37888.0,39214.0,39445.0,38571.0,40668.0,40797.0,39857.0,43020.0,42167.0,39625.0,38115.0,35492.0,41415.0,44245.0,43459.0,42656.0
秦皇岛市,13468.0,,11971.0,11360.0,10408.0,9497.0,10295.0,8857.0,9229.0,8972.0,10569.0,10951.0,10140.0,10587.0,10766.0,10006.0,9753.0,9467.0,9206.0,9641.0,9133.0,10109.0,9527.0,10433.0,9099.0,8663.0,9924.0,10231.0,11440.0,11771.0,11880.0,,13097.0,14169.0,16129.0,12800.0,13408.0,12721.0,13058.0,15648.0,15686.0,15168.0,16906.0,15636.0,16355.0,15905.0,17929.0,17193.0,19503.0,16690.0,16701.0
绍兴市,18835.0,18607.0,17478.0,17799.0,16212.0,17172.0,15795.0,18619.0,17061.0,16533.0,17074.0,16149.0,15787.0,16106.0,16122.0,16658.0,16948.0,14396.0,14222.0,16624.0,16944.0,15005.0,15700.0,15190.0,15017.0,13932.0,13838.0,14632.0,13699.0,14439.0,14574.0,15726.0,13586.0,14465.0,14928.0,14813.0,14603.0,14680.0,15232.0,15531.0,16495.0,15911.0,16485.0,16817.0,17419.0,18313.0,18015.0,17193.0,18868.0,17262.0,17487.0
绵阳市,17410.0,17170.0,17551.0,17952.0,17733.0,16471.0,20381.0,14688.0,17683.0,14281.0,15670.0,17675.0,18368.0,9357.0,15001.0,14007.0,16379.0,12038.0,13790.0,17040.0,14055.0,13927.0,11232.0,13683.0,11827.0,11190.0,11773.0,12899.0,13902.0,12545.0,11907.0,,13644.0,11941.0,12701.0,11527.0,12220.0,10705.0,13623.0,14917.0,14125.0,13103.0,12764.0,13300.0,13332.0,15267.0,14289.0,14799.0,15189.0,15170.0,15073.0
芜湖市,19234.0,21171.0,19407.0,18138.0,16691.0,17548.0,14117.0,14233.0,15013.0,15053.0,18161.0,16484.0,16230.0,17367.0,17322.0,17217.0,14695.0,13610.0,16789.0,15275.0,15178.0,15490.0,13871.0,12815.0,15126.0,14914.0,15208.0,14921.0,14913.0,14667.0,13571.0,,14683.0,12814.0,15225.0,15114.0,14274.0,13924.0,14334.0,16570.0,16640.0,15168.0,15242.0,14444.0,16581.0,15396.0,15691.0,17468.0,16923.0,18948.0,17519.0
苏州市,17459.0,18512.0,16921.0,17106.0,16072.0,15626.0,17199.0,16033.0,17536.0,15942.0,15852.0,17137.0,16709.0,15635.0,16442.0,17606.0,16455.0,15769.0,16347.0,17615.0,17024.0,17412.0,18687.0,17437.0,16927.0,17204.0,19196.0,18260.0,17549.0,20505.0,20282.0,19940.0,19789.0,19592.0,20297.0,20449.0,20641.0,19493.0,20112.0,19845.0,21242.0,22023.0,22436.0,21179.0,21592.0,22145.0,22269.0,21863.0,23329.0,23782.0,23626.0
蚌埠市,11329.0,,11594.0,15058.0,13805.0,13494.0,14045.0,9539.0,12905.0,14424.0,15266.0,17241.0,13619.0,14992.0,13755.0,13893.0,14179.0,10033.0,12746.0,9424.0,11351.0,11762.0,15721.0,12613.0,9955.0,9124.0,8965.0,10477.0,10549.0,8943.0,9231.0,,10365.0,11369.0,15702.0,11078.0,11092.0,11561.0,11607.0,13460.0,13239.0,13897.0,14353.0,14398.0,13173.0,13129.0,14976.0,13623.0,12615.0,13455.0,14847.0
襄阳市,,,7749.0,7746.0,8815.0,12579.0,4200.0,9189.0,10968.0,6352.0,6155.0,9957.0,8348.0,7252.0,7749.0,6690.0,6246.0,5889.0,5547.0,7900.0,8220.0,9946.0,8856.0,8865.0,8954.0,9005.0,9665.0,9440.0,10013.0,9676.0,9974.0,,9628.0,11014.0,13841.0,10488.0,11630.0,10914.0,12114.0,12939.0,13018.0,11565.0,10672.0,10899.0,10982.0,12045.0,12378.0,13658.0,10358.0,10926.0,13718.0
西安市,20632.0,20089.0,19174.0,19736.0,18226.0,17787.0,17376.0,14899.0,16885.0,15669.0,15849.0,15170.0,14081.0,15000.0,14958.0,14887.0,15539.0,16150.0,15881.0,17199.0,16592.0,17612.0,17483.0,17654.0,15050.0,15891.0,16532.0,16936.0,16764.0,19689.0,18429.0,19164.0,19227.0,18734.0,18640.0,19060.0,19784.0,20337.0,20745.0,21430.0,21875.0,22862.0,22459.0,23273.0,25341.0,24670.0,24570.0,25110.0,25319.0,26165.0,25451.0
贵阳市,19084.0,23141.0,21392.0,24906.0,21006.0,15469.0,19924.0,23003.0,18876.0,22198.0,22879.0,26656.0,24916.0,22608.0,23641.0,21770.0,20329.0,23288.0,22842.0,19403.0,17830.0,18188.0,17431.0,19184.0,17563.0,17281.0,20138.0,19894.0,16914.0,14932.0,13661.0,14422.0,14655.0,14386.0,14969.0,14580.0,15757.0,15653.0,15184.0,17010.0,16645.0,17086.0,16914.0,18051.0,17813.0,17134.0,18173.0,18443.0,19482.0,20119.0,19538.0
赣州市,17606.0,16915.0,13911.0,14180.0,15252.0,14145.0,13682.0,15075.0,14850.0,10948.0,15090.0,14070.0,14572.0,11066.0,13003.0,11668.0,12205.0,11948.0,11473.0,12471.0,13437.0,11528.0,12681.0,10619.0,10769.0,10394.0,11573.0,10921.0,12136.0,11289.0,11386.0,12219.0,11659.0,13152.0,12601.0,11281.0,12022.0,11496.0,13749.0,13718.0,14812.0,14591.0,13296.0,13124.0,13720.0,13181.0,13229.0,14143.0,13053.0,14962.0,14791.0
遵义市,10167.0,,14727.0,19047.0,19995.0,18055.0,18194.0,18758.0,19231.0,12544.0,24122.0,21237.0,23305.0,20966.0,14946.0,11884.0,14189.0,8456.0,17923.0,19403.0,15945.0,19376.0,17098.0,17058.0,15627.0,16257.0,18550.0,20480.0,21144.0,17421.0,16917.0,,20907.0,19291.0,19512.0,11031.0,9489.0,8582.0,9521.0,10888.0,10475.0,11134.0,10439.0,17035.0,12800.0,14441.0,16018.0,14646.0,16186.0,15321.0,14943.0
郑州市,11534.0,14175.0,11560.0,14117.0,11586.0,13653.0,15460.0,17263.0,12824.0,13058.0,13565.0,14714.0,13662.0,15322.0,13591.0,17387.0,13254.0,12058.0,12202.0,12637.0,13461.0,13955.0,16091.0,15181.0,14831.0,15759.0,17141.0,16547.0,16929.0,18879.0,19071.0,19205.0,16605.0,16306.0,16758.0,17696.0,17711.0,17950.0,18199.0,18101.0,18564.0,18289.0,18888.0,18590.0,19212.0,19952.0,20411.0,19371.0,19301.0,19333.0,20501.0
重庆市,23390.0,22572.0,22838.0,21316.0,21212.0,21369.0,21278.0,20448.0,19546.0,19707.0,18065.0,20488.0,19479.0,20818.0,19627.0,20831.0,20596.0,19842.0,20384.0,21571.0,20161.0,20949.0,21678.0,22849.0,23461.0,21590.0,23564.0,22639.0,22370.0,20855.0,19653.0,20222.0,18973.0,20902.0,19890.0,20497.0,19765.0,20039.0,21105.0,22438.0,23186.0,23335.0,22790.0,22744.0,23263.0,23931.0,23432.0,23733.0,22886.0,23168.0,23731.0
金华市,22129.0,19277.0,21079.0,20587.0,19968.0,18789.0,21892.0,21477.0,20870.0,20848.0,22096.0,21204.0,18407.0,18377.0,19273.0,17062.0,19885.0,20341.0,18854.0,18305.0,16625.0,18278.0,17799.0,17232.0,17931.0,16579.0,16939.0,16690.0,17472.0,18357.0,19020.0,19449.0,17640.0,18165.0,18894.0,16930.0,16777.0,17061.0,17988.0,18058.0,18584.0,19277.0,18769.0,19904.0,20038.0,18538.0,19632.0,17769.0,22496.0,22394.0,22280.0
银川市,11142.0,,9777.0,10572.0,8376.0,7428.0,12100.0,10670.0,7972.0,8720.0,8949.0,10547.0,7789.0,8272.0,9028.0,8332.0,7567.0,9208.0,9120.0,11209.0,10536.0,10802.0,10627.0,10165.0,8580.0,9338.0,10184.0,9442.0,8796.0,9445.0,9830.0,,9031.0,9707.0,10053.0,9022.0,9090.0,8656.0,10102.0,10542.0,10611.0,10973.0,11299.0,11066.0,11163.0,10763.0,13903.0,13269.0,12254.0,11654.0,11519.0
锦州市,9071.0,,8294.0,7634.0,7435.0,8410.0,9248.0,11659.0,6800.0,6887.0,7741.0,8135.0,6113.0,6442.0,5528.0,7755.0,7005.0,7167.0,6759.0,8491.0,8253.0,8077.0,7344.0,8425.0,7031.0,7122.0,6459.0,6922.0,7197.0,7314.0,7024.0,,6529.0,8316.0,7462.0,7615.0,7277.0,8218.0,8039.0,8188.0,8273.0,8706.0,8127.0,8548.0,8835.0,8673.0,7961.0,7746.0,9186.0,9486.0,8406.0
镇江市,11904.0,10334.0,12609.0,11538.0,12211.0,10814.0,11405.0,11601.0,10605.0,12951.0,10191.0,12825.0,8728.0,8887.0,12149.0,9913.0,11476.0,9622.0,9483.0,10145.0,9896.0,9603.0,10600.0,10395.0,10372.0,10599.0,10567.0,10911.0,11448.0,11631.0,11067.0,,10301.0,9945.0,10008.0,10933.0,10389.0,10082.0,10579.0,11524.0,12195.0,11982.0,11583.0,12641.0,12384.0,11880.0,11757.0,11734.0,12943.0,11849.0,11950.0
长春市,10037.0,11436.0,11098.0,9855.0,9830.0,9772.0,10727.0,9854.0,10514.0,9852.0,10514.0,11626.0,11402.0,9660.0,10120.0,9236.0,8663.0,7983.0,8398.0,10970.0,10142.0,9595.0,9400.0,8983.0,8622.0,8489.0,9271.0,9669.0,9544.0,10005.0,10864.0,11446.0,10576.0,10797.0,11201.0,10901.0,10775.0,10289.0,10925.0,11593.0,11711.0,10988.0,11676.0,12363.0,12569.0,12729.0,13348.0,13043.0,12372.0,13695.0,13361.0
长沙市,20733.0,17893.0,20371.0,19702.0,19028.0,16235.0,16947.0,21096.0,18781.0,14648.0,14517.0,20719.0,20249.0,19782.0,16870.0,17510.0,15375.0,16050.0,13625.0,15969.0,14617.0,15859.0,15316.0,19659.0,15387.0,14575.0,17072.0,17488.0,20044.0,17294.0,16576.0,17439.0,17149.0,18621.0,19286.0,19483.0,19670.0,18641.0,19620.0,21401.0,22007.0,21404.0,21500.0,21456.0,22191.0,22997.0,24592.0,23468.0,23934.0,23699.0,23918.0
青岛市,13569.0,13405.0,13190.0,12485.0,12538.0,11690.0,12500.0,13372.0,12980.0,14101.0,12974.0,14725.0,13747.0,14782.0,12945.0,14064.0,13504.0,13885.0,13257.0,14451.0,15409.0,13752.0,16140.0,15797.0,15158.0,14761.0,17791.0,15789.0,16693.0,18120.0,18288.0,19068.0,18965.0,19290.0,20962.0,20845.0,20457.0,21557.0,20686.0,22902.0,23364.0,23232.0,23272.0,23194.0,23224.0,23854.0,22826.0,24080.0,25331.0,24516.0,25205.0
马鞍山市,10180.0,,10706.0,11948.0,11418.0,10948.0,10763.0,11827.0,11367.0,10207.0,9404.0,12615.0,11680.0,9494.0,10367.0,8901.0,9151.0,8214.0,8498.0,8331.0,9030.0,9724.0,9710.0,8469.0,8341.0,8606.0,8674.0,8926.0,9488.0,9129.0,9491.0,,10002.0,11251.0,10744.0,10617.0,10225.0,9581.0,11570.0,10947.0,11924.0,10838.0,12491.0,11565.0,11925.0,10884.0,11551.0,11579.0,10796.0,12166.0,11102.0
